Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region
BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central
JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central
AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East
AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East
MC-18100,Mick Crebagga,Consumer,United States,Chicago,Illinois,60623,Central
BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central
BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central
AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West
AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East
JK-15730,Joe Kamberova,Consumer,United States,Concord,California,94521,West
KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East
KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East
AG-10900,Arthur Gainer,Consumer,United States,Dallas,Texas,75217,Central
AG-10300,Aleksandra Gannaway,Corporate,United States,San Francisco,California,94122,West
KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East
SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West
EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60653,Central
AP-10915,Arthur Prichep,Consumer,United States,Palm Coast,Florida,32137,South
KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East
MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623,Central
SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West
MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623,Central
HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central
DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South
GM-14695,Greg Maxwell,Corporate,United States,Los Angeles,California,90036,West
PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West
JK-16120,Julie Kriz,Home Office,United States,Garland,Texas,75043,Central
HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central
JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central
MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East
JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central
MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East
CV-12805,Cynthia Voltz,Corporate,United States,Oakland,California,94601,West
AS-10045,Aaron Smayling,Corporate,United States,Redmond,Oregon,97756,West
MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East
PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West
RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West
VM-21835,Vivian Mathis,Consumer,United States,Nashua,New Hampshire,3060,East
MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East
DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South
KB-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,92307,West
HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central
TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,90032,West
RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West
EJ-14155,Eva Jacobs,Consumer,United States,Santa Ana,California,92704,West
JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central
AB-10150,Aimee Bixby,Consumer,United States,Long Beach,New York,11561,East
MM-17920,Michael Moore,Consumer,United States,Philadelphia,Pennsylvania,19120,East
RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West
KB-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,92307,West
LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South
CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,98115,West
LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South
MG-17875,Michael Grace,Home Office,United States,Fort Lauderdale,Florida,33311,South
LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South
JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West
JC-15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032,West
JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West
AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004,West
TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central
PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026,West
DM-12955,Dario Medina,Corporate,United States,Nashville,Tennessee,37211,South
PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026,West
Dp-13240,Dean percer,Home Office,United States,Phoenix,Arizona,85023,West
RD-19660,Robert Dilbeck,Home Office,United States,Independence,Missouri,64055,Central
CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,East
CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,East
AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East
NF-18595,Nicole Fjeld,Home Office,United States,Chicago,Illinois,60610,Central
AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East
CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,East
RD-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,97206,West
SP-20620,Stefania Perrino,Corporate,United States,New York City,New York,10011,East
AG-10675,Anna Gayman,Consumer,United States,Milwaukee,Wisconsin,53209,Central
TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central
RD-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,97206,West
PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026,West
JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West
BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central
BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central
MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60610,Central
BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central
BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central
BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central
EM-14095,Eudokia Martin,Corporate,United States,New York City,New York,10024,East
FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South
DB-13555,Dorothy Badders,Corporate,United States,Dublin,Ohio,43017,East
AR-10345,Alex Russell,Corporate,United States,Houston,Texas,77070,Central
RS-19765,Roland Schwarz,Corporate,United States,Marion,Ohio,43302,East
BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central
FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South
EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East
LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West
SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East
SO-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South
LC-17140,Logan Currie,Consumer,United States,Cleveland,Ohio,44105,East
SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East
DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West
LC-17140,Logan Currie,Consumer,United States,Cleveland,Ohio,44105,East
SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East
LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West
SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East
JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East
SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East
JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East
JB-16000,Joy Bell-,Consumer,United States,Roseville,Michigan,48066,Central
GK-14620,Grace Kelly,Corporate,United States,Plano,Texas,75023,Central
JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East
LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West
SO-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South
AI-10855,Arianne Irving,Consumer,United States,Glendale,Arizona,85301,West
DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West
SO-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South
SB-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South
SB-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South
KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,90036,West
SO-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South
MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90032,West
SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East
SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East
SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East
FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West
RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central
RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central
AR-10345,Alex Russell,Corporate,United States,Lawrence,Massachusetts,1841,East
RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central
SN-20560,Skye Norling,Home Office,United States,Chicago,Illinois,60653,Central
RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central
FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West
SS-20410,Shahid Shariari,Consumer,United States,Atlanta,Georgia,30318,South
RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central
KH-16630,Ken Heidel,Corporate,United States,Akron,Ohio,44312,East
SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10024,East
RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central
RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central
RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central
HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East
HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East
LC-16930,Linda Cazamias,Corporate,United States,Naperville,Illinois,60540,Central
AR-10345,Alex Russell,Corporate,Canada,Montreal,Quebec,H1C,East
KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West
JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West
CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West
RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,South
CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central
CB-12025,Cassandra Brandow,Consumer,United States,Richmond,Virginia,23223,South
CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central
SS-20410,Shahid Shariari,Consumer,United States,Georgetown,Kentucky,40324,South
CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West
JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West
KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West
HA-14920,Helen Andreada,Consumer,United States,Chicago,Illinois,60623,Central
SS-20410,Shahid Shariari,Consumer,United States,Georgetown,Kentucky,40324,South
JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West
KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West
KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West
DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South
HA-14920,Helen Andreada,Consumer,United States,Chicago,Illinois,60623,Central
JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West
CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central
JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West
KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West
JM-15535,Jessica Myrick,Consumer,United States,Los Angeles,California,90036,West
BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East
DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895,East
DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895,East
JM-15865,John Murray,Consumer,United States,Los Angeles,California,90036,West
BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East
BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East
SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,28806,South
PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East
RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East
PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East
DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604,South
LT-17110,Liz Thompson,Consumer,United States,Orange,New Jersey,7050,East
RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East
PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East
PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East
JB-16000,Joy Bell-,Consumer,United States,Los Angeles,California,90045,West
DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604,South
HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East
HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East
TB-21520,Tracy Blumstein,Consumer,United States,Jackson,Michigan,49201,Central
RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East
CY-12745,Craig Yedwab,Corporate,United States,Springfield,Ohio,45503,East
PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East
PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East
RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East
CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East
RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West
ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West
TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East
MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10009,East
RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West
TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East
CS-12400,Christopher Schild,Home Office,United States,San Francisco,California,94109,West
RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West
RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West
CC-12145,Charles Crestani,Consumer,United States,Houston,Texas,77095,Central
CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East
GM-14500,Gene McClure,Consumer,United States,Seattle,Washington,98103,West
CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East
DO-13645,Doug O'Connell,Consumer,United States,Salt Lake City,Utah,84106,West
ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West
RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West
AB-10165,Alan Barnes,Consumer,United States,Lebanon,Tennessee,37087,South
BB-11545,Brenda Bowman,Corporate,United States,Houston,Texas,77070,Central
TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East
Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East
Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East
CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East
ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West
TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East
DB-13060,Dave Brooks,Consumer,United States,Chicago,Illinois,60653,Central
AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East
BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West
AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East
AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East
JF-15355,Jay Fein,Consumer,United States,Austin,Texas,78745,Central
CY-12745,Craig Yedwab,Corporate,United States,San Francisco,California,94110,West
BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West
EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19143,East
AB-10060,Adam Bellavance,Home Office,United States,Philadelphia,Pennsylvania,19143,East
AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East
CL-12700,Craig Leslie,Home Office,United States,Florence,Kentucky,41042,South
AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East
JF-15355,Jay Fein,Consumer,United States,Austin,Texas,78745,Central
AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West
MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South
SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central
SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central
AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West
SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central
AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West
AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West
AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West
AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West
MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South
TP-21415,Tom Prescott,Consumer,United States,Seattle,Washington,98115,West
GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East
AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West
SC-20380,Shahid Collister,Consumer,United States,Boise,Idaho,83704,West
GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East
SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central
MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East
SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017,Central
SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West
TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West
PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,75220,Central
SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West
SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East
BF-11020,Barry Französisch,Corporate,United States,Green Bay,Wisconsin,54302,Central
SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central
SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West
DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017,Central
SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West
SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West
JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West
DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032,West
JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West
JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South
DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032,West
FG-14260,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19120,East
AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West
JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10011,East
AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West
ES-14080,Erin Smith,Corporate,United States,Melbourne,Florida,32935,South
DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032,West
AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West
JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West
AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East
AG-10270,Alejandro Grove,Consumer,Canada,Toronto,Ontario,M2N,East
KT-16480,Kean Thornton,Consumer,United States,Columbus,Georgia,31907,South
RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central
DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142,South
EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19143,East
DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94109,West
BM-11575,Brendan Murry,Corporate,United States,Los Angeles,California,90045,West
ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West
ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West
EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central
LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East
PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South
SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581,Central
JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East
JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central
JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,72701,South
SC-20440,Shaun Chance,Corporate,United States,New York City,New York,10009,East
SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581,Central
EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central
DW-13195,David Wiener,Corporate,United States,Albuquerque,New Mexico,87105,West
PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South
JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central
MG-17890,Michael Granlund,Home Office,United States,Concord,New Hampshire,3301,East
BK-11260,Berenike Kampe,Consumer,United States,Santa Ana,California,92704,West
JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East
LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East
JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East
JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central
JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,72701,South
JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central
CA-12265,Christina Anderson,Consumer,United States,Wilmington,Delaware,19805,East
SM-20950,Suzanne McNair,Corporate,Canada,Regina,Saskatchewan,S0G,West
AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525,West
DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West
BG-11695,Brooke Gillingham,Corporate,United States,Louisville,Colorado,80027,West
LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central
BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,94122,West
DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West
DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West
BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,94122,West
DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West
KN-16705,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,80525,West
MH-17785,Maya Herman,Corporate,United States,Lubbock,Texas,79424,Central
DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,71603,South
BE-11410,Bobby Elias,Consumer,United States,Miami,Florida,33178,South
DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West
LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central
DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West
DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,71603,South
AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525,West
BD-11320,Bill Donatelli,Consumer,United States,Tulsa,Oklahoma,74133,Central
LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central
KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central
RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central
KC-16540,Kelly Collister,Consumer,United States,Newark,Ohio,43055,East
PB-19150,Philip Brown,Consumer,United States,Seattle,Washington,98115,West
KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South
KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South
AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,South
PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South
KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South
BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,33180,South
NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West
RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central
AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,South
KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South
NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West
KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central
KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central
BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,33180,South
FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West
PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South
BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,1841,East
FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West
BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,1841,East
